ensembl_id,symbol,logFC,CI.L,CI.R,AveExpr,t,P.Value,adj.P.Val,B
ENSG00000254839.1,AF131215.3,1.073460364,0.464505203,1.682415525,0.366264547,3.548225687,0.000905367,0.226667639,-0.728594027
ENSG00000115233.11,PSMD14,-0.653564863,-1.024755679,-0.282374047,-0.026729995,-3.544067712,0.000916634,0.226667639,-0.738679828
ENSG00000129103.17,SUMF2,-0.557678897,-0.874891735,-0.24046606,-0.100041683,-3.538702023,0.000931372,0.226667639,-0.751686239
ENSG00000251493.4,FOXD1,1.452278429,0.625368926,2.279187933,0.003837071,3.535106007,0.000941376,0.226667639,-0.760397353
ENSG00000087087.19,SRRT,0.418561799,0.180078566,0.657045031,-0.080613926,3.532744893,0.000948,0.226667639,-0.766114541
ENSG00000184009.11,ACTG1,-0.479735815,-0.753235083,-0.206236547,-0.030958833,-3.530664998,0.000953872,0.226667639,-0.77114917
ENSG00000092108.20,SCFD1,-0.371851356,-0.584919367,-0.158783345,-0.036856189,-3.512866582,0.001005564,0.226667639,-0.814170158
ENSG00000177732.8,SOX12,0.534108307,0.227887946,0.840328668,-0.042386533,3.510797713,0.001011743,0.226667639,-0.819163622
ENSG00000186088.15,GSAP,-0.665261622,-1.046952998,-0.283570246,0.011004664,-3.508251025,0.0010194,0.226667639,-0.825308273
ENSG00000111229.15,ARPC3,-0.408267655,-0.642747247,-0.173788063,-0.02488401,-3.504696884,0.001030177,0.226667639,-0.833879863
ENSG00000129559.12,NEDD8,-0.545899429,-0.859486819,-0.232312038,0.003453441,-3.504003943,0.001032291,0.226667639,-0.835550517
ENSG00000226763.4,SRRM5,1.466067194,0.623588545,2.308545844,-0.063626742,3.50272071,0.001036217,0.226667639,-0.838643895
ENSG00000261150.2,EPPK1,1.462824995,0.620666588,2.304983402,0.125501935,3.496303476,0.001056064,0.226667639,-0.854104556
ENSG00000187098.15,MITF,0.534946691,0.226720572,0.84317281,-0.290852315,3.493426465,0.00106508,0.226667639,-0.861031193
ENSG00000124587.13,PEX6,0.484369926,0.204970649,0.763769203,0.075588201,3.489493796,0.001077522,0.226667639,-0.870494619
ENSG00000068137.14,PLEKHH3,0.730413722,0.308721014,1.15210643,0.028301314,3.486449434,0.001087249,0.226667639,-0.87781665
ENSG00000148057.15,IDNK,-0.57224907,-0.902764039,-0.2417341,-0.07900494,-3.485013778,0.001091865,0.226667639,-0.881268405
ENSG00000067064.11,IDI1,-0.591680916,-0.933475247,-0.249886585,-0.101234486,-3.48444204,0.001093709,0.226667639,-0.882642833
ENSG00000182318.5,ZSCAN22,0.81039356,0.340172534,1.280614586,-0.004098052,3.469001396,0.001144635,0.226667639,-0.919716713
ENSG00000130254.11,SAFB2,0.41603454,0.174513229,0.657555851,-0.031418396,3.467244504,0.001150571,0.226667639,-0.923929644
ENSG00000187650.3,VMAC,0.850358489,0.356578873,1.344138105,-0.189762786,3.466406036,0.001153414,0.226667639,-0.925939851
ENSG00000204428.12,LY6G5C,1.402465316,0.587422599,2.217508033,0.097238846,3.463556659,0.001163126,0.226667639,-0.932769249
ENSG00000240230.5,COX19,0.45058589,0.188075598,0.713096182,-0.05665027,3.454950193,0.001192938,0.226667639,-0.953379298
ENSG00000125869.9,LAMP5,-1.565218516,-2.478605022,-0.651832009,0.462286143,-3.449299642,0.001212906,0.226667639,-0.966896047
ENSG00000198324.13,PHETA1,0.873859333,0.363701775,1.384016892,0.153959828,3.447845062,0.001218097,0.226667639,-0.970373668
ENSG00000198003.11,CCDC151,1.035779976,0.429592721,1.64196723,0.182635904,3.439309411,0.001248992,0.226667639,-0.990765105
ENSG00000168487.18,BMP1,0.757906755,0.314252116,1.201561394,-0.145121105,3.438597072,0.001251603,0.226667639,-0.99246565
ENSG00000169598.15,DFFB,0.568525117,0.235408957,0.901641277,-0.03773344,3.435298602,0.001263765,0.226667639,-1.000337541
ENSG00000105877.17,DNAH11,1.226830853,0.507548564,1.946113143,0.109303288,3.433174359,0.001271657,0.226667639,-1.005404978
ENSG00000104859.14,CLASRP,0.60420907,0.249770827,0.958647313,-0.170275614,3.43128825,0.001278703,0.226667639,-1.009902942
ENSG00000169246.16,NPIPB3,0.958048887,0.395949732,1.520148041,0.02973375,3.430720014,0.001280833,0.226667639,-1.011257802
ENSG00000181773.6,GPR3,-1.541893801,-2.447808041,-0.63597956,0.213943838,-3.425925494,0.001298942,0.226667639,-1.022684747
ENSG00000160957.12,RECQL4,0.64823639,0.267273535,1.029199246,0.131610981,3.425005806,0.001302443,0.226667639,-1.024875694
ENSG00000176783.14,RUFY1,0.409980346,0.168315584,0.651645107,-0.040841121,3.414760481,0.001342062,0.228783152,-1.049261553
ENSG00000105552.14,BCAT2,0.62192176,0.255296658,0.988546862,-0.018416883,3.414476227,0.001343178,0.228783152,-1.049937574
ENSG00000166716.9,ZNF592,0.419230046,0.171557808,0.666902283,-0.049549431,3.407105731,0.00137241,0.229537785,-1.067455732
ENSG00000205869.2,KRTAP5-1,1.227040774,0.501925726,1.952155822,0.422876611,3.406140942,0.001376281,0.229537785,-1.069747331
ENSG00000100429.17,HDAC10,0.581032906,0.236930557,0.925135255,0.218591358,3.398784503,0.00140614,0.229876547,-1.087209064
ENSG00000168952.15,STXBP6,-0.6521383,-1.040091826,-0.264184774,-0.019457243,-3.383533976,0.001470017,0.229876547,-1.123343603
ENSG00000089050.15,RBBP9,-0.493218576,-0.786735787,-0.199701365,-0.086676915,-3.382333218,0.001475162,0.229876547,-1.126184925
ENSG00000173698.17,ADGRG2,0.806543255,0.326106459,1.28698005,-0.06109327,3.379106969,0.001489071,0.229876547,-1.133816399
ENSG00000180198.16,RCC1,0.785262205,0.31732793,1.253196479,-0.053117704,3.377850124,0.001494523,0.229876547,-1.136788307
ENSG00000148337.20,CIZ1,0.280429005,0.11262272,0.44823529,0.018520151,3.363761895,0.001556951,0.229876547,-1.170059675
ENSG00000165113.12,GKAP1,0.444148567,0.17836992,0.709927213,-0.147818185,3.363711326,0.001557179,0.229876547,-1.170178964
ENSG00000188315.7,C3orf62,0.582897035,0.234052701,0.931741368,0.133422735,3.363339527,0.00155886,0.229876547,-1.171055983
ENSG00000173531.15,MST1,0.689433469,0.276620219,1.102246719,0.026397064,3.361625058,0.001566633,0.229876547,-1.175099471
ENSG00000145029.13,NICN1,-0.458007472,-0.732571737,-0.183443208,0.105310079,-3.357678348,0.001584668,0.229876547,-1.184403287
ENSG00000158019.20,BABAM2,-0.553901637,-0.886063673,-0.221739601,0.031464908,-3.356550558,0.001589857,0.229876547,-1.187060789
ENSG00000141385.9,AFG3L2,-0.61065062,-0.976967281,-0.244333959,0.001005862,-3.355418298,0.001595083,0.229876547,-1.18972833
ENSG00000164683.16,HEY1,-0.524994432,-0.840158468,-0.209830396,0.072272798,-3.352961618,0.001606479,0.229876547,-1.195514431
ENSG00000167522.15,ANKRD11,0.40080902,0.159673943,0.641944098,0.029436066,3.345704911,0.001640595,0.229876547,-1.212592162
ENSG00000188277.9,C15orf62,0.795143797,0.316213018,1.274074577,0.035495098,3.341823164,0.001659125,0.229876547,-1.221718968
ENSG00000100425.18,BRD1,0.305958649,0.121595829,0.490321469,-0.009048607,3.340411187,0.001665915,0.229876547,-1.225037371
ENSG00000065717.14,TLE2,0.557290249,0.221318732,0.893261767,0.157423455,3.338793208,0.001673727,0.229876547,-1.228838963
ENSG00000151748.14,SAV1,0.38386578,0.152391015,0.615340544,-0.196889034,3.337999631,0.001677572,0.229876547,-1.230703171
ENSG00000167863.11,ATP5PD,-0.627450115,-1.007212277,-0.247687953,-0.002421835,-3.325661554,0.001738435,0.229876547,-1.259655178
ENSG00000267855.5,NDUFA7,-0.699310815,-1.122635497,-0.275986133,-0.00621978,-3.325118996,0.001741159,0.229876547,-1.260926953
ENSG00000137944.17,KYAT3,-0.73163242,-1.174630671,-0.28863417,-0.100478326,-3.324309638,0.00174523,0.229876547,-1.262823902
ENSG00000197951.9,ZNF71,0.359661739,0.141881415,0.577442063,0.057811187,3.32419229,0.001745821,0.229876547,-1.263098917
ENSG00000277258.4,PCGF2,0.510855294,0.201321426,0.820389163,0.201041308,3.322004845,0.001756872,0.229876547,-1.268224397
ENSG00000167723.14,TRPV3,0.530801532,0.209082619,0.852520446,-0.301192171,3.320978869,0.001762079,0.229876547,-1.270627751
ENSG00000113812.13,ACTR8,-0.397069634,-0.637760705,-0.156378564,-0.044381059,-3.320605137,0.001763979,0.229876547,-1.271503116
ENSG00000118495.19,PLAGL1,-0.715667382,-1.149534898,-0.281799865,0.183998279,-3.320202909,0.001766026,0.229876547,-1.272445166
ENSG00000185800.11,DMWD,0.417775514,0.164438261,0.671112768,0.08307497,3.319360816,0.001770319,0.229876547,-1.274417204
ENSG00000181090.20,EHMT1,0.447513017,0.175881659,0.719144375,-0.12752303,3.316166327,0.001786696,0.229876547,-1.281895619
ENSG00000068024.16,HDAC4,0.440232388,0.172801648,0.707663128,0.067636785,3.313455959,0.001800703,0.229876547,-1.288237535
ENSG00000140105.17,WARS,-0.628151017,-1.009946212,-0.246355823,0.085199232,-3.311647841,0.001810106,0.229876547,-1.292466688
ENSG00000099381.17,SETD1A,0.438278066,0.17121892,0.705337213,0.021448063,3.303336516,0.001853928,0.229876547,-1.311890068
ENSG00000161999.11,JMJD8,0.51158929,0.199748921,0.823429659,0.026159634,3.302171662,0.001860149,0.229876547,-1.314610118
ENSG00000101203.16,COL20A1,0.798452212,0.310995671,1.285908754,-0.051035529,3.29703505,0.001887821,0.229876547,-1.326598179
ENSG00000101180.15,HRH3,0.596490332,0.232132813,0.960847851,0.38888116,3.295233625,0.001897618,0.229876547,-1.330799942
ENSG00000255933.1,AC117500.2,0.914070206,0.355445188,1.472695223,-0.159762095,3.293591324,0.001906592,0.229876547,-1.334629424
ENSG00000204305.13,AGER,0.790156681,0.305009939,1.275303423,-0.09731507,3.278314658,0.001992012,0.229876547,-1.370199532
ENSG00000116062.14,MSH6,0.278024518,0.107301372,0.448747664,-0.247657455,3.277941727,0.001994142,0.229876547,-1.371066693
ENSG00000067221.13,STOML1,-0.502312725,-0.810793175,-0.193832275,0.217975119,-3.277608465,0.001996047,0.229876547,-1.371841564
ENSG00000125841.12,NRSN2,-0.489560733,-0.790250355,-0.188871111,0.277507264,-3.277167773,0.001998569,0.229876547,-1.372866156
ENSG00000204839.8,MROH6,1.296745428,0.500014918,2.093475938,0.204873358,3.276074846,0.002004837,0.229876547,-1.375406827
ENSG00000169683.7,LRRC45,0.684270427,0.262983765,1.105557088,0.050985245,3.269343854,0.00204385,0.229876547,-1.391043406
ENSG00000130528.11,HRC,1.124069027,0.431800061,1.816337993,0.083342637,3.268350742,0.002049667,0.229876547,-1.393348928
ENSG00000125386.15,FAM193A,0.379770892,0.145798781,0.613743003,-0.026876848,3.267142812,0.002056763,0.229876547,-1.396152615
ENSG00000198933.9,TBKBP1,0.451326723,0.172753803,0.729899644,0.275624997,3.261089287,0.002092676,0.229876547,-1.410194358
ENSG00000172954.13,LCLAT1,-0.40567966,-0.656267485,-0.155091835,0.088603749,-3.258620641,0.002107492,0.229876547,-1.415916358
ENSG00000175782.9,SLC35E3,0.474101066,0.181143112,0.76705902,0.000889534,3.257438133,0.002114624,0.229876547,-1.418656379
ENSG00000131475.6,VPS25,-0.933482333,-1.510348865,-0.356615802,-0.056405653,-3.257176541,0.002116204,0.229876547,-1.419262445
ENSG00000115129.13,TP53I3,0.713309132,0.272407375,1.15421089,-0.011333069,3.256465583,0.002120506,0.229876547,-1.420909476
ENSG00000182324.6,KCNJ14,1.067245473,0.407329289,1.727161656,0.128895536,3.255262987,0.002127802,0.229876547,-1.423694985
ENSG00000070814.19,TCOF1,0.38967734,0.148574874,0.630779806,-0.039834014,3.253224531,0.002140223,0.229876547,-1.428415208
ENSG00000164708.5,PGAM2,0.798335601,0.304342498,1.292328704,-0.184220785,3.25293323,0.002142003,0.229876547,-1.429089603
ENSG00000273230.1,AC102953.2,0.783367295,0.298360146,1.268374445,0.205798789,3.251081327,0.002153355,0.229876547,-1.433376158
ENSG00000179094.15,PER1,0.578550324,0.219962746,0.937137903,-0.028177186,3.247554422,0.002175134,0.229876547,-1.441535928
ENSG00000173928.2,SWSAP1,1.083855936,0.411585623,1.75612625,0.003509274,3.245175322,0.002189942,0.229876547,-1.447037293
ENSG00000131097.6,HIGD1B,1.16234888,0.441250157,1.883447603,0.197026581,3.244533875,0.00219395,0.229876547,-1.44852016
ENSG00000121766.15,ZCCHC17,-0.331313369,-0.536880646,-0.125746092,-0.046588366,-3.24410958,0.002196606,0.229876547,-1.449500934
ENSG00000107537.13,PHYH,-0.508854109,-0.824579843,-0.193128375,0.034346434,-3.244097078,0.002196684,0.229876547,-1.449529832
ENSG00000167543.15,TP53I13,0.808625716,0.306205121,1.311046311,-0.043203229,3.239594504,0.002225053,0.229996894,-1.459933127
ENSG00000226174.6,TEX22,1.036041404,0.392095388,1.67998742,-0.007071925,3.238457405,0.002232272,0.229996894,-1.462559103
ENSG00000181610.12,MRPS23,-0.4605547,-0.746930194,-0.174179207,-0.008158739,-3.237098439,0.002240929,0.229996894,-1.465696755
ENSG00000239732.3,TLR9,1.367033766,0.515007777,2.219059755,0.084765107,3.229512263,0.00228984,0.230071711,-1.483198163
ENSG00000178234.12,GALNT11,-0.443980598,-0.721367186,-0.166594011,0.199893683,-3.221729488,0.002341067,0.230071711,-1.501128458
ENSG00000188603.19,CLN3,0.752993782,0.282297466,1.223690099,-0.018539178,3.220038974,0.002352336,0.230071711,-1.505019824
ENSG00000228153.1,AL161793.1,0.888396411,0.332925388,1.443867433,0.338194509,3.219259052,0.002357552,0.230071711,-1.506814716
ENSG00000104660.18,LEPROTL1,-0.441294852,-0.717215145,-0.165374558,0.055585083,-3.219257794,0.002357561,0.230071711,-1.50681761
ENSG00000183963.18,SMTN,1.29211465,0.483628568,2.100600733,0.032612103,3.216910961,0.002373323,0.230071711,-1.512217024
ENSG00000127663.14,KDM4B,0.409830458,0.153354637,0.666306279,-0.038746959,3.216387319,0.002376854,0.230071711,-1.513421467
ENSG00000168291.12,PDHB,-0.521812969,-0.848528635,-0.195097303,-0.130352751,-3.214811014,0.002387512,0.230071711,-1.517046482
ENSG00000251417.2,AC145285.2,1.310717057,0.488668103,2.132766011,0.138276336,3.209384925,0.002424547,0.230071711,-1.529516914
ENSG00000273437.1,AC108673.3,1.036500693,0.385977288,1.687024099,0.084463201,3.207134754,0.002440064,0.230071711,-1.53468474
ENSG00000189043.9,NDUFA4,-0.743944078,-1.211144301,-0.276743856,0.077032938,-3.205145786,0.002453858,0.230071711,-1.53925092
ENSG00000090989.17,EXOC1,-0.399162502,-0.650481684,-0.147843321,-0.114997408,-3.196941122,0.00251154,0.230071711,-1.55806932
ENSG00000143248.12,RGS5,0.594518749,0.219844532,0.969192967,0.159651284,3.193907133,0.002533193,0.230071711,-1.565021004
ENSG00000160972.9,PPP1R16A,0.464751437,0.171854299,0.757648574,0.310357058,3.193862032,0.002533517,0.230071711,-1.565124314
ENSG00000242622.1,AC092910.3,0.917520424,0.338571448,1.496469399,-0.017401572,3.189965516,0.002561587,0.230071711,-1.574046532
ENSG00000136378.14,ADAMTS7,1.252398367,0.461932136,2.042864598,-0.288900122,3.189111541,0.002567778,0.230071711,-1.576001105
ENSG00000189227.5,C15orf61,-0.616314322,-1.005836404,-0.226792241,0.187180752,-3.18478938,0.002599331,0.230071711,-1.585888934
ENSG00000050820.16,BCAR1,0.453118152,0.16668601,0.739550293,-0.148057054,3.184199344,0.002603666,0.230071711,-1.587238153
ENSG00000161021.12,MAML1,0.461593592,0.169653184,0.753534,-0.042612196,3.182556328,0.002615775,0.230071711,-1.590994413
ENSG00000120217.13,CD274,-0.602991875,-0.98438872,-0.22159503,0.165810626,-3.182327724,0.002617464,0.230071711,-1.591516955
ENSG00000163541.11,SUCLG1,-0.482121438,-0.787635772,-0.176607104,-0.088585292,-3.176401481,0.002661611,0.230071711,-1.605055469
ENSG00000161057.11,PSMC2,-0.540255944,-0.882715235,-0.197796653,-0.069743327,-3.175419723,0.002668992,0.230071711,-1.60729686
ENSG00000168032.9,ENTPD3,-0.862509263,-1.409258902,-0.315759625,0.172065519,-3.175307593,0.002669836,0.230071711,-1.607552833
ENSG00000167986.13,DDB1,-0.370044133,-0.604714407,-0.13537386,0.015519581,-3.173993128,0.002679751,0.230071711,-1.610553106
ENSG00000284308.1,C2orf81,0.621698264,0.227410854,1.015985674,0.046016464,3.173783388,0.002681337,0.230071711,-1.611031771
ENSG00000187634.11,SAMD11,1.763112477,0.644826117,2.881398837,-0.397693552,3.173492887,0.002683534,0.230071711,-1.611694717
ENSG00000111144.9,LTA4H,-0.369474327,-0.604093461,-0.134855193,0.03310814,-3.169796473,0.002711641,0.230071711,-1.620127088
ENSG00000105519.15,CAPS,1.142247624,0.415748234,1.868747013,-0.23746484,3.164721863,0.00275068,0.230071711,-1.63169398
ENSG00000131876.16,SNRPA1,-0.551972141,-0.903158251,-0.200786032,-0.083184311,-3.163664105,0.002758884,0.230071711,-1.634103617
ENSG00000163605.14,PPP4R2,0.380723949,0.138420734,0.623027164,-0.092941405,3.162725916,0.00276618,0.230071711,-1.636240469
ENSG00000270168.2,AC004233.2,1.332800906,0.483901238,2.181700575,0.394420405,3.160235544,0.002785635,0.230071711,-1.641910805
ENSG00000134815.18,DHX34,0.605322087,0.219646384,0.990997791,-0.016599416,3.159182963,0.002793896,0.230071711,-1.644306634
ENSG00000184160.7,ADRA2C,1.082873711,0.392851392,1.77289603,0.174961843,3.158822406,0.002796731,0.230071711,-1.645127205
ENSG00000100938.17,GMPR2,-0.298751571,-0.489401748,-0.108101395,-0.025059429,-3.15415859,0.002833651,0.230071711,-1.655736319
ENSG00000130997.16,POLN,0.573024338,0.207109858,0.938938817,0.097238846,3.1521292,0.002849859,0.230071711,-1.660349808
ENSG00000249115.8,HAUS5,0.528124746,0.190842207,0.865407284,-0.134702044,3.151760416,0.002852813,0.230071711,-1.661187989
ENSG00000101191.16,DIDO1,0.293145213,0.105800983,0.480489444,-0.025280671,3.149582745,0.00287032,0.230071711,-1.666136262
ENSG00000132155.11,RAF1,0.327651392,0.118228925,0.537073858,-0.022002783,3.149193054,0.002873463,0.230071711,-1.667021535
ENSG00000213420.7,GPC2,1.079928358,0.389099139,1.770757577,-0.198791322,3.146551074,0.00289486,0.230071711,-1.673021672
ENSG00000175906.4,ARL4D,-1.396438293,-2.28996078,-0.502915806,0.082654254,-3.145768799,0.002901225,0.230071711,-1.674797701
ENSG00000125821.12,DTD1,-0.715164736,-1.17279177,-0.257537703,-0.048946738,-3.145610591,0.002902513,0.230071711,-1.675156856
ENSG00000161860.7,SYCE2,1.161639603,0.417767085,1.905512122,-0.175922127,3.143282636,0.002921539,0.230071711,-1.680440389
ENSG00000171206.14,TRIM8,0.691224854,0.248403547,1.13404616,0.039696356,3.141965226,0.002932358,0.230071711,-1.683429352
ENSG00000014824.13,SLC30A9,-0.500483519,-0.821171258,-0.17979578,-5.39309E-05,-3.141361837,0.002937325,0.230071711,-1.684798083
ENSG00000160752.14,FDPS,-0.414704233,-0.680483108,-0.148925358,-0.112645828,-3.140715138,0.002942658,0.230071711,-1.686264885
ENSG00000255142.1,AP006621.2,1.055788622,0.37877647,1.732800775,-0.011632332,3.138998087,0.002956863,0.230071711,-1.690158513
ENSG00000169302.15,STK32A,0.681190098,0.243766431,1.118613765,-0.132265152,3.134559998,0.002993876,0.230071711,-1.700216538
ENSG00000196367.13,TRRAP,0.261832607,0.09361001,0.430055205,-0.023852169,3.132924538,0.003007625,0.230071711,-1.70392083
ENSG00000002016.17,RAD52,0.540864083,0.192841021,0.888887145,-0.130700547,3.128172235,0.003047916,0.230071711,-1.714678146
