gene_name	log2_fold_change	p_value	ref_allele	non_ref_allele	sample_size
ENSG00000150361|KLHL1	0.320975382	6.25761e-07	AD	Control	160
ENSG00000184226|PCDH9	0.132209582	3.25513e-06	AD	Control	160
ENSG00000146926|ASB10	-0.014190405	3.06673e-05	AD	Control	160
ENSG00000125864|BFSP1	-0.323703002	1.75575e-07	AD	Control	160
ENSG00000158292|GPR153	0.049567333	2.30449e-05	AD	Control	160
ENSG00000173673|HES3	-0.327579703	3.06673e-05	AD	Control	160
ENSG00000159921|GNE	0.12473374	1.28101e-07	AD	Control	160
ENSG00000146039|SLC17A4	-0.410362896	3.42406e-06	AD	Control	160
ENSG00000204909|SPINK9	0.036064115	2.33287e-05	AD	Control	160
ENSG00000118946|PCDH17	0.206052747	6.43635e-07	AD	Control	160
ENSG00000204913|LRRC3C	-0.329276015	9.69583e-06	AD	Control	160
ENSG00000204915|AC234772.1	-0.646510941	1.95879e-06	AD	Control	160
ENSG00000147113|CXorf36	0.234459839	2.48728e-06	AD	Control	160
ENSG00000169605|GKN1	0.164221696	3.06673e-05	AD	Control	160
ENSG00000158286|RNF207	-0.23153248	1.26114e-06	AD	Control	160
ENSG00000186075|ZPBP2	-0.261008201	1.7118e-09	AD	Control	160
ENSG00000159871|LYPD5	-0.091881732	1.25514e-05	AD	Control	160
ENSG00000204922|UQCC3	-0.096357	6.04221e-06	AD	Control	160
ENSG00000204923|FBXO48	0.003200171	2.92653e-05	AD	Control	160
ENSG00000122694|GLIPR2	-0.361047496	2.48201e-07	AD	Control	160
ENSG00000136110|CNMD	0.22580465	1.16662e-06	AD	Control	160
ENSG00000122707|RECK	0.042731585	1.63768e-05	AD	Control	160
ENSG00000147050|KDM6A	0.174883459	2.7921e-06	AD	Control	160
ENSG00000204928|GRXCR2	-0.049746353	3.06673e-05	AD	Control	160
ENSG00000168828|OR13J1	-0.21727039	3.20719e-06	AD	Control	160
ENSG00000204930|FAM221B	-0.225914566	3.41904e-06	AD	Control	160
ENSG00000137103|TMEM8B	-0.099579063	5.2375e-07	AD	Control	160
ENSG00000168405|CMAHP	0.309197113	2.67401e-07	AD	Control	160
ENSG00000204936|CD177	1.487674879	1.17082e-11	AD	Control	160
ENSG00000197558|SSPO	-0.49690749	2.9777e-09	AD	Control	160
ENSG00000136026|CKAP4	0.104078043	1.37492e-06	AD	Control	160
ENSG00000167995|BEST1	-0.276805194	2.17992e-06	AD	Control	160
ENSG00000069509|FUNDC1	-0.059732555	1.40705e-05	AD	Control	160
ENSG00000204946|ZNF783	-0.212140163	9.77921e-09	AD	Control	160
ENSG00000136100|VPS36	-0.049702568	1.67998e-05	AD	Control	160
ENSG00000204947|ZNF425	-0.05294604	7.88971e-06	AD	Control	160
ENSG00000124479|NDP	0.158446968	7.34394e-07	AD	Control	160
ENSG00000069535|MAOB	0.344321753	2.99269e-09	AD	Control	160
ENSG00000204950|LRRC10B	0.081370522	2.06314e-05	AD	Control	160
ENSG00000077943|ITGA8	0.401133689	9.97441e-10	AD	Control	160
ENSG00000107185|RGP1	0.04773549	1.12074e-05	AD	Control	160
ENSG00000204952|FBXO47	-0.022123371	2.92119e-05	AD	Control	160
ENSG00000101247|NDUFAF5	-0.169041013	5.74143e-07	AD	Control	160
ENSG00000070610|GBA2	0.004101331	2.86408e-05	AD	Control	160
ENSG00000204954|C12orf73	-0.189374884	3.32266e-09	AD	Control	160
ENSG00000112308|C6orf62	-0.028055207	1.87722e-05	AD	Control	160
ENSG00000204956|PCDHGA1	0.053920765	1.60336e-05	AD	Control	160
ENSG00000179088|C12orf42	-0.51321074	4.71167e-07	AD	Control	160
ENSG00000213214|ARHGEF35	0.608217442	2.40995e-06	AD	Control	160
ENSG00000148468|FAM171A1	0.137466787	1.72993e-07	AD	Control	160
ENSG00000204961|PCDHA9	-0.097306235	1.58327e-05	AD	Control	160
ENSG00000204962|PCDHA8	-0.251016222	3.11735e-06	AD	Control	160
ENSG00000081842|PCDHA6	-0.138406675	1.46458e-05	AD	Control	160
ENSG00000204969|PCDHA2	0.022376681	2.65281e-05	AD	Control	160
ENSG00000204970|PCDHA1	-0.343378018	1.13836e-08	AD	Control	160
ENSG00000171659|GPR34	-0.268842178	8.65753e-06	AD	Control	160
ENSG00000229183|PGA4	0.285638831	2.27918e-06	AD	Control	160
ENSG00000152465|NMT2	0.054192323	1.33683e-05	AD	Control	160
ENSG00000147044|CASK	0.090778823	3.04206e-06	AD	Control	160
ENSG00000131697|NPHP4	-0.043360854	1.94011e-05	AD	Control	160
ENSG00000064313|TAF2	0.158522568	5.08889e-07	AD	Control	160
ENSG00000204978|ERICH4	-0.19603987	1.46652e-05	AD	Control	160
ENSG00000196581|AJAP1	0.073285154	1.69005e-05	AD	Control	160
ENSG00000152464|RPP38	-0.058513096	8.56101e-06	AD	Control	160
ENSG00000182197|EXT1	0.124316105	6.02605e-06	AD	Control	160
ENSG00000137261|KIAA0319	-0.051383543	2.28605e-05	AD	Control	160
ENSG00000152463|OLAH	0.465165236	3.49565e-09	AD	Control	160
ENSG00000116198|CEP104	0.135055705	1.68914e-06	AD	Control	160
ENSG00000197889|MEIG1	-0.042777527	1.95561e-05	AD	Control	160
ENSG00000204991|SPIRE2	-0.195527753	3.79172e-07	AD	Control	160
ENSG00000130764|LRRC47	-0.079535893	8.99373e-06	AD	Control	160
ENSG00000204993|AC139712.1	-0.24734071	3.06673e-05	AD	Control	160
ENSG00000205002|AARD	-0.385522884	7.20429e-09	AD	Control	160
ENSG00000188493|C19orf54	0.012352866	2.82401e-05	AD	Control	160
ENSG00000234429|AC105342.1	0.00619076	3.06673e-05	AD	Control	160
ENSG00000107159|CA9	-1.013840351	9.15212e-12	AD	Control	160
ENSG00000198931|APRT	-0.26915506	6.33971e-10	AD	Control	160
ENSG00000130762|ARHGEF16	-0.044893796	2.37937e-05	AD	Control	160
ENSG00000187522|HSPA14	-0.069825663	7.04115e-06	AD	Control	160
ENSG00000132623|ANKEF1	-0.030043044	2.24914e-05	AD	Control	160
ENSG00000102531|FNDC3A	0.171030163	3.23089e-08	AD	Control	160
ENSG00000137135|ARHGEF39	-0.245390377	1.48994e-07	AD	Control	160
ENSG00000205038|PKHD1L1	1.330508471	3.32854e-10	AD	Control	160
ENSG00000169717|ACTRT2	-0.219404612	3.06673e-05	AD	Control	160
ENSG00000142606|MMEL1	0.681577406	1.6828e-08	AD	Control	160
ENSG00000157870|PRXL2B	0.01309667	2.78043e-05	AD	Control	160
ENSG00000182220|ATP6AP2	-0.101881767	8.50062e-06	AD	Control	160
ENSG00000185267|CDNF	-0.40294866	4.38929e-07	AD	Control	160
ENSG00000146038|DCDC2	-0.212676344	2.62807e-06	AD	Control	160
ENSG00000197921|HES5	-0.633988277	1.65203e-07	AD	Control	160
ENSG00000030066|NUP160	0.110014314	4.2706e-06	AD	Control	160
ENSG00000157881|PANK4	-0.090262748	1.52013e-05	AD	Control	160
ENSG00000152954|NRSN1	-0.238876604	1.49714e-06	AD	Control	160
ENSG00000205057|CLLU1OS	0.573072393	3.06673e-05	AD	Control	160
ENSG00000143919|CAMKMT	-0.042166606	1.75262e-05	AD	Control	160
ENSG00000198722|UNC13B	0.187733528	5.80255e-10	AD	Control	160
ENSG00000205060|SLC35B4	-0.063415053	1.30241e-05	AD	Control	160
ENSG00000138078|PREPL	-0.121285206	1.25324e-05	AD	Control	160
ENSG00000116151|MORN1	-0.249955617	7.73939e-08	AD	Control	160
ENSG00000101955|SRPX	0.357313216	1.03266e-06	AD	Control	160
ENSG00000157933|SKI	0.15296732	7.49796e-07	AD	Control	160
ENSG00000162585|FAAP20	-0.283093584	1.43312e-07	AD	Control	160
ENSG00000136156|ITM2B	0.034373642	1.78036e-05	AD	Control	160
ENSG00000154099|DNAAF1	-0.494558079	1.81215e-09	AD	Control	160
ENSG00000067606|PRKCZ	-0.266622386	6.38009e-08	AD	Control	160
ENSG00000232241|DYNLT3P1	0.844354207	3.04184e-07	AD	Control	160
ENSG00000165169|DYNLT3	-0.135517404	7.7961e-06	AD	Control	160
ENSG00000187730|GABRD	-0.632918478	3.03997e-09	AD	Control	160
ENSG00000165168|CYBB	-0.310283121	5.29866e-06	AD	Control	160
ENSG00000078369|GNB1	-0.060633908	1.0583e-05	AD	Control	160
ENSG00000047597|XK	-0.123342983	1.69948e-05	AD	Control	160
ENSG00000147036|LANCL3	-0.166255164	1.03036e-05	AD	Control	160
ENSG00000134569|LRP4	0.520454979	1.02553e-10	AD	Control	160
ENSG00000205076|LGALS7	-0.511715826	1.31213e-05	AD	Control	160
ENSG00000130962|PRRG1	0.077609691	1.86331e-05	AD	Control	160
ENSG00000221829|FANCG	-0.299364264	4.28572e-08	AD	Control	160
ENSG00000205078|SYCE1L	-0.657298169	1.43938e-10	AD	Control	160
ENSG00000136143|SUCLA2	-0.111170874	8.31352e-06	AD	Control	160
ENSG00000162881|OXER1	-0.015709369	2.85267e-05	AD	Control	160
ENSG00000164405|UQCRQ	-0.205638355	5.07152e-08	AD	Control	160
ENSG00000165623|UCMA	-0.356490205	9.58872e-06	AD	Control	160
ENSG00000102468|HTR2A	-0.274408191	4.56296e-06	AD	Control	160
ENSG00000198944|SOWAHA	-0.009093679	2.92517e-05	AD	Control	160
ENSG00000065328|MCM10	-0.036399167	2.37423e-05	AD	Control	160
ENSG00000139684|ESD	0.12769965	3.28403e-07	AD	Control	160
ENSG00000172201|ID4	0.597356027	8.66042e-12	AD	Control	160
ENSG00000205086|C2orf91	-0.114492738	5.06223e-06	AD	Control	160
ENSG00000179611|DGKZP1	-0.03117773	2.7193e-05	AD	Control	160
ENSG00000138050|THUMPD2	0.035721147	1.76224e-05	AD	Control	160
ENSG00000205089|CCNI2	-0.541128209	5.2511e-07	AD	Control	160
ENSG00000205090|TMEM240	-0.164754909	1.94689e-06	AD	Control	160
ENSG00000131437|KIF3A	-0.129527547	9.33786e-06	AD	Control	160
ENSG00000133858|ZFC3H1	-0.010745184	2.75686e-05	AD	Control	160
ENSG00000205097|FRG2	-0.331237838	8.48925e-06	AD	Control	160
ENSG00000205100|HSP90AA4P	-0.581470806	3.06673e-05	AD	Control	160
ENSG00000102445|RUBCNL	-0.147524061	3.6535e-06	AD	Control	160
ENSG00000215915|ATAD3C	-0.064706999	2.27878e-05	AD	Control	160
ENSG00000257198|FAM205BP	0.206948587	2.07967e-05	AD	Control	160
ENSG00000205108|FAM205A	0.215093906	1.01055e-05	AD	Control	160
ENSG00000101323|HAO1	0.517233552	7.12482e-06	AD	Control	160
ENSG00000145476|CYP4V2	-0.020126275	2.62855e-05	AD	Control	160
ENSG00000205111|CDKL4	-0.025674784	2.81545e-05	AD	Control	160
ENSG00000173988|LRRC63	-0.555993115	7.67879e-08	AD	Control	160
ENSG00000205116|TMEM88B	-0.708983163	2.24262e-09	AD	Control	160
ENSG00000113522|RAD50	-0.016812966	2.72566e-05	AD	Control	160
ENSG00000151468|CCDC3	0.193071878	4.04088e-06	AD	Control	160
ENSG00000125845|BMP2	0.338952302	1.19475e-08	AD	Control	160
ENSG00000205126|ACCSL	0.015584885	2.99335e-05	AD	Control	160
ENSG00000213930|GALT	-0.208846464	5.40689e-11	AD	Control	160
ENSG00000183049|CAMK1D	-0.066847867	2.15605e-05	AD	Control	160
ENSG00000205129|C4orf47	-0.01921227	2.78415e-05	AD	Control	160
ENSG00000166181|API5	0.007750681	2.82314e-05	AD	Control	160
ENSG00000125872|LRRN4	-0.10847789	1.34614e-05	AD	Control	160
ENSG00000205133|TRIQK	0.05840241	1.06941e-05	AD	Control	160
ENSG00000088766|CRLS1	0.027847859	1.97999e-05	AD	Control	160
ENSG00000135362|PRR5L	-0.343098818	8.8412e-07	AD	Control	160
ENSG00000205138|SDHAF1	-0.21981977	8.13982e-09	AD	Control	160
ENSG00000107404|DVL1	0.01076531	2.79644e-05	AD	Control	160
ENSG00000167536|DHRS13	-0.092167434	1.12357e-05	AD	Control	160
ENSG00000205143|ARID3C	-0.166076251	1.14362e-05	AD	Control	160
ENSG00000183571|PGPEP1L	-0.224651342	3.85732e-06	AD	Control	160
ENSG00000165609|NUDT5	0.1078422	4.29713e-07	AD	Control	160
ENSG00000198814|GK	0.005061483	2.95514e-05	AD	Control	160
ENSG00000119787|ATL2	0.039130102	1.88007e-05	AD	Control	160
ENSG00000089199|CHGB	-0.51269597	7.87e-07	AD	Control	160
ENSG00000120280|CXorf21	-0.307187579	2.7594e-06	AD	Control	160
ENSG00000169297|NR0B1	0.013774651	2.90912e-05	AD	Control	160
ENSG00000099399|MAGEB2	-0.338825067	3.06673e-05	AD	Control	160
ENSG00000205176|REXO1L1P	0.188665474	1.50133e-06	AD	Control	160
ENSG00000205177|C11orf91	0.066481515	2.59022e-05	AD	Control	160
ENSG00000125772|GPCPD1	-0.528867083	5.91453e-12	AD	Control	160
ENSG00000105672|ETV2	0.28767209	1.42293e-06	AD	Control	160
ENSG00000169972|PUSL1	-0.050381432	1.27646e-05	AD	Control	160
ENSG00000004848|ARX	-0.322456015	9.89345e-07	AD	Control	160
ENSG00000101868|POLA1	0.302077061	3.33856e-10	AD	Control	160
ENSG00000004139|SARM1	0.005665288	2.88779e-05	AD	Control	160
ENSG00000101290|CDS2	0.073386051	9.23006e-06	AD	Control	160
ENSG00000205186|FABP9	0.030620008	3.06673e-05	AD	Control	160
ENSG00000205189|ZBTB10	0.189440042	1.53856e-08	AD	Control	160
ENSG00000076554|TPD52	-0.163162868	1.5541e-06	AD	Control	160
ENSG00000232859|LYRM9	-0.47485343	6.15445e-09	AD	Control	160
ENSG00000180332|KCTD4	-0.146592713	9.85203e-06	AD	Control	160
ENSG00000132646|PCNA	0.126660692	4.49901e-07	AD	Control	160
ENSG00000112149|CD83	-0.129397547	1.21484e-05	AD	Control	160
ENSG00000083635|NUFIP1	-0.00607321	2.87504e-05	AD	Control	160
ENSG00000067992|PDK3	0.003588553	3.02251e-05	AD	Control	160
ENSG00000050393|MCUR1	0.129431517	7.90653e-07	AD	Control	160
ENSG00000186638|KIF24	0.021204902	2.63618e-05	AD	Control	160
ENSG00000151778|SERP2	-0.053216	1.65585e-05	AD	Control	160
ENSG00000176022|B3GALT6	-0.162083219	1.24591e-06	AD	Control	160
ENSG00000205209|SCGB2B2	-0.184161261	1.30208e-06	AD	Control	160
ENSG00000205208|C4orf46	-0.047717961	1.84446e-05	AD	Control	160
ENSG00000165182|CXorf58	0.186838393	7.08897e-06	AD	Control	160
ENSG00000205213|LGR4	0.351838222	8.08963e-09	AD	Control	160
ENSG00000134463|ECHDC3	0.291729376	2.40953e-06	AD	Control	160
ENSG00000120675|DNAJC15	-0.123841766	3.81881e-06	AD	Control	160
ENSG00000184831|APOO	-0.157633962	2.32538e-06	AD	Control	160
ENSG00000186827|TNFRSF4	-0.117828683	1.2436e-05	AD	Control	160
ENSG00000205221|VIT	0.217692888	5.39596e-06	AD	Control	160
ENSG00000130066|SAT1	0.017455991	2.7154e-05	AD	Control	160
ENSG00000145990|GFOD1	0.104209891	1.40312e-05	AD	Control	160
ENSG00000162571|TTLL10	-0.592676869	1.70703e-07	AD	Control	160
ENSG00000131591|C1orf159	-0.282978694	4.18877e-10	AD	Control	160
ENSG00000123131|PRDX4	-0.026532624	2.36083e-05	AD	Control	160
ENSG00000168255|POLR2J3	-0.099402725	1.32193e-05	AD	Control	160
ENSG00000102760|RGCC	0.147620755	7.91624e-06	AD	Control	160
ENSG00000165186|PTCHD1	0.510432158	6.35297e-11	AD	Control	160
ENSG00000188157|AGRN	-0.181079584	3.06381e-07	AD	Control	160
ENSG00000102174|PHEX	0.624198626	1.17947e-12	AD	Control	160
ENSG00000078401|EDN1	0.427118864	5.71178e-07	AD	Control	160
ENSG00000101265|RASSF2	-0.306225667	6.40073e-07	AD	Control	160
ENSG00000205250|E2F4	0.073390871	2.71315e-06	AD	Control	160
ENSG00000186687|LYRM7	-0.146788831	2.57261e-07	AD	Control	160
ENSG00000095951|HIVEP1	0.155743129	2.67675e-07	AD	Control	160
ENSG00000187608|ISG15	-0.289302155	2.6167e-06	AD	Control	160
ENSG00000102172|SMS	-0.054836726	1.72604e-05	AD	Control	160
ENSG00000172766|NAA16	0.011335292	2.76356e-05	AD	Control	160
ENSG00000187583|PLEKHN1	-0.139724802	2.13614e-05	AD	Control	160
ENSG00000158125|XDH	-0.09997238	2.019e-05	AD	Control	160
ENSG00000205268|PDE7A	-0.175772578	1.08678e-07	AD	Control	160
ENSG00000205269|TMEM170B	0.085339476	7.53786e-06	AD	Control	160
ENSG00000111859|NEDD9	0.363124449	9.83857e-09	AD	Control	160
ENSG00000205274|TRBV20OR9-2	-0.405645144	3.41059e-06	AD	Control	160
ENSG00000171867|PRNP	-0.004137085	2.97372e-05	AD	Control	160
ENSG00000076108|BAZ2A	0.020111167	2.57733e-05	AD	Control	160
ENSG00000205279|CTXN3	-0.097966941	2.22781e-05	AD	Control	160
ENSG00000151612|ZNF827	-0.03159431	1.9224e-05	AD	Control	160
ENSG00000213842|SUGT1P2	-0.09199469	1.91861e-05	AD	Control	160
ENSG00000171873|ADRA1D	-0.502893485	2.85634e-08	AD	Control	160
ENSG00000169894|MUC3A	-0.287549566	7.50507e-06	AD	Control	160
ENSG00000214369|AC009967.1	-0.319871093	2.56625e-07	AD	Control	160
ENSG00000120696|KBTBD7	0.046965964	1.64102e-05	AD	Control	160
ENSG00000165572|KBTBD6	-0.106587507	3.26097e-06	AD	Control	160
ENSG00000120688|WBP4	-0.01209248	2.63815e-05	AD	Control	160
ENSG00000124827|GCM2	-0.313679247	2.34957e-06	AD	Control	160
ENSG00000091482|SMPX	0.077024639	2.23994e-05	AD	Control	160
ENSG00000185915|KLHL34	0.081885612	2.06999e-05	AD	Control	160
ENSG00000149970|CNKSR2	-0.005992857	3.00422e-05	AD	Control	160
ENSG00000226823|SUGT1P1	-0.339032262	3.71599e-08	AD	Control	160
ENSG00000168852|TPTE2P5	-0.178559187	1.60949e-06	AD	Control	160
ENSG00000205302|SNX2	0.153196585	5.54336e-07	AD	Control	160
ENSG00000137210|TMEM14B	-0.248146401	2.60238e-12	AD	Control	160
ENSG00000184838|PRR16	-0.228982993	2.3087e-06	AD	Control	160
ENSG00000188487|INSC	-0.079320032	2.12027e-05	AD	Control	160
ENSG00000189350|TOGARAM2	-0.103585031	1.89267e-05	AD	Control	160
ENSG00000150907|FOXO1	0.500543355	6.80373e-12	AD	Control	160
ENSG00000151657|KIN	-0.159083614	3.07845e-07	AD	Control	160
ENSG00000177189|RPS6KA3	0.156943166	1.40177e-06	AD	Control	160
ENSG00000111845|PAK1IP1	-0.035625956	1.70818e-05	AD	Control	160
ENSG00000183722|LHFPL6	0.262755831	5.05079e-09	AD	Control	160
ENSG00000205318|GCNT2P	-0.106038006	3.06673e-05	AD	Control	160
ENSG00000173674|EIF1AX	-0.044129812	1.6872e-05	AD	Control	160
ENSG00000145782|ATG12	0.059997689	6.79542e-06	AD	Control	160
ENSG00000140368|PSTPIP1	-0.027920472	2.70787e-05	AD	Control	160
ENSG00000188811|NHLRC3	-0.191626107	3.8302e-07	AD	Control	160
ENSG00000164221|CCDC112	-0.189358352	1.90963e-07	AD	Control	160
ENSG00000133115|STOML3	-2.281785857	1.26546e-07	AD	Control	160
ENSG00000184368|MAP7D2	-0.250533584	6.10166e-06	AD	Control	160
ENSG00000165102|HGSNAT	-0.159218173	5.45707e-07	AD	Control	160
ENSG00000140859|KIFC3	-0.134371484	4.00442e-07	AD	Control	160
ENSG00000124786|SLC35B3	-0.107337314	4.00233e-06	AD	Control	160
ENSG00000140854|KATNB1	-0.099535981	9.28185e-06	AD	Control	160
ENSG00000184206|GOLGA6L4	-0.059858098	1.62316e-05	AD	Control	160
ENSG00000173376|NDNF	1.509349137	9.37351e-19	AD	Control	160
ENSG00000147010|SH3KBP1	-0.137204233	2.80839e-06	AD	Control	160
ENSG00000107262|BAG1	-0.16038745	8.78576e-07	AD	Control	160
ENSG00000124802|EEF1E1	-0.154156317	3.5273e-07	AD	Control	160
ENSG00000205339|IPO7	0.096186684	2.85135e-06	AD	Control	160
ENSG00000122711|SPINK4	0.168351802	3.06673e-05	AD	Control	160
ENSG00000140465|CYP1A1	0.525157765	3.49389e-08	AD	Control	160
ENSG00000086062|B4GALT1	0.43698489	5.13764e-08	AD	Control	160
ENSG00000133110|POSTN	0.311741269	2.88836e-06	AD	Control	160
ENSG00000125817|CENPB	-0.462310106	2.92128e-08	AD	Control	160
ENSG00000237842|AL157713.1	-0.124202853	3.06673e-05	AD	Control	160
ENSG00000101222|SPEF1	-0.537677224	3.64794e-11	AD	Control	160
ENSG00000239264|TXNDC5	0.180633271	4.21875e-07	AD	Control	160
ENSG00000170222|ADPRM	0.019825568	2.09544e-05	AD	Control	160
ENSG00000205352|PRR13	-0.224968818	2.5386e-10	AD	Control	160
ENSG00000135409|AMHR2	0.131110307	3.06673e-05	AD	Control	160
ENSG00000180138|CSNK1A1L	-0.163014003	1.47467e-05	AD	Control	160
ENSG00000096696|DSP	2.132564299	1.09047e-25	AD	Control	160
ENSG00000205359|SLCO6A1	-0.285086612	3.06673e-05	AD	Control	160
ENSG00000188039|NWD1	0.648185743	3.37168e-10	AD	Control	160
ENSG00000125144|MT1G	0.601679325	3.78689e-08	AD	Control	160
ENSG00000275691|MT1IP	0.201136841	3.06673e-05	AD	Control	160
ENSG00000205364|MT1M	0.375553326	7.86649e-07	AD	Control	160
ENSG00000205363|INSYN1	-0.032043114	2.4051e-05	AD	Control	160
ENSG00000170782|OR10A4	-0.858643228	1.14066e-06	AD	Control	160
ENSG00000107201|DDX58	0.34131336	3.06357e-10	AD	Control	160
ENSG00000166233|ARIH1	0.076870759	5.43895e-06	AD	Control	160
ENSG00000134453|RBM17	0.132286297	9.70762e-07	AD	Control	160
ENSG00000164308|ERAP2	0.354908495	5.2511e-07	AD	Control	160
ENSG00000197140|ADAM32	0.035704966	2.23262e-05	AD	Control	160
ENSG00000260729|AC009690.1	-0.258657362	1.09282e-06	AD	Control	160
ENSG00000168615|ADAM9	0.265173606	4.01e-07	AD	Control	160
ENSG00000180660|MAB21L1	0.43533024	1.18421e-10	AD	Control	160
ENSG00000132259|CNGA4	-0.224881308	6.9333e-07	AD	Control	160
ENSG00000044446|PHKA2	-0.124151855	3.21817e-06	AD	Control	160
ENSG00000205413|SAMD9	0.346845398	8.41916e-07	AD	Control	160
ENSG00000134460|IL2RA	-0.368661679	1.31491e-07	AD	Control	160
ENSG00000205726|ITSN1	0.371675229	2.06723e-11	AD	Control	160
ENSG00000132274|TRIM22	0.141130029	8.03463e-06	AD	Control	160
ENSG00000134470|IL15RA	0.298168848	5.99458e-07	AD	Control	160
ENSG00000164292|RHOBTB3	0.308120289	4.93239e-08	AD	Control	160
ENSG00000102104|RS1	-0.1677815	5.56351e-06	AD	Control	160
ENSG00000008086|CDKL5	-0.079140158	1.54191e-05	AD	Control	160
ENSG00000147894|C9orf72	-0.057212653	1.78051e-05	AD	Control	160
ENSG00000178015|GPR150	0.002905113	3.03983e-05	AD	Control	160
ENSG00000164291|ARSK	0.252355251	1.63817e-10	AD	Control	160
ENSG00000132256|TRIM5	0.609672999	1.23098e-12	AD	Control	160
ENSG00000177324|BEND2	0.017860439	2.82869e-05	AD	Control	160
ENSG00000120160|EQTN	-0.467313815	1.60379e-06	AD	Control	160
ENSG00000120156|TEK	0.383314971	6.61809e-09	AD	Control	160
ENSG00000047634|SCML1	0.138807745	1.5683e-06	AD	Control	160
ENSG00000184434|LRRC19	0.044676202	2.28605e-05	AD	Control	160
ENSG00000088836|SLC4A11	0.768251045	1.10658e-13	AD	Control	160
ENSG00000188158|NHS	0.106144771	1.0111e-05	AD	Control	160
ENSG00000096872|IFT74	-0.034704727	1.86482e-05	AD	Control	160
ENSG00000125434|SLC25A35	-0.132294873	4.62665e-06	AD	Control	160
ENSG00000205436|EXOC3L4	-0.040763513	2.55396e-05	AD	Control	160
ENSG00000133119|RFC3	-0.063583527	1.87736e-05	AD	Control	160
ENSG00000133116|KL	0.255290205	1.00789e-06	AD	Control	160
ENSG00000170545|SMAGP	0.51462472	1.65838e-10	AD	Control	160
ENSG00000125877|ITPA	-0.32810438	2.23994e-11	AD	Control	160
ENSG00000086712|TXLNG	0.003110822	2.95945e-05	AD	Control	160
ENSG00000057608|GDI2	0.004524845	2.92351e-05	AD	Control	160
ENSG00000205456|TP53TG3D	0.213935466	9.19463e-06	AD	Control	160
ENSG00000139618|BRCA2	0.090871245	1.25226e-05	AD	Control	160
ENSG00000169895|SYAP1	0.006451021	2.75959e-05	AD	Control	160
ENSG00000205464|ATP6AP1L	-0.359056164	2.42225e-09	AD	Control	160
ENSG00000138085|ATRAID	-0.020324952	2.40141e-05	AD	Control	160
ENSG00000099810|MTAP	0.183263009	8.40386e-08	AD	Control	160
ENSG00000179593|ALOX15B	0.437267278	1.61324e-06	AD	Control	160
ENSG00000185689|C6orf201	-0.164516942	9.15972e-06	AD	Control	160
ENSG00000175518|UBQLNL	0.22706214	1.01179e-05	AD	Control	160
ENSG00000229817|AL133412.1	-0.212152923	3.06673e-05	AD	Control	160
ENSG00000169906|S100G	0.14594809	2.51458e-05	AD	Control	160
ENSG00000120242|IFNA8	0.189300276	1.98427e-05	AD	Control	160
ENSG00000188379|IFNA2	0.108024595	2.21385e-05	AD	Control	160
ENSG00000167359|OR51I1	-0.076815114	3.06673e-05	AD	Control	160
ENSG00000147885|IFNA16	0.03596557	3.06673e-05	AD	Control	160
ENSG00000073910|FRY	0.180323511	2.89894e-06	AD	Control	160
ENSG00000176239|OR51B6	-0.289641487	3.06673e-05	AD	Control	160
ENSG00000228083|IFNA14	0.310847513	3.06673e-05	AD	Control	160
ENSG00000183251|OR51B4	0.418999777	1.39838e-05	AD	Control	160
ENSG00000137080|IFNA21	-0.093911213	2.24911e-05	AD	Control	160
ENSG00000177047|IFNW1	-0.005226862	2.98863e-05	AD	Control	160
ENSG00000171855|IFNB1	-0.145698185	3.06673e-05	AD	Control	160
ENSG00000205476|CCDC85C	0.066561881	1.68559e-05	AD	Control	160
ENSG00000239920|AC104389.4	-0.236084531	4.06647e-07	AD	Control	160
ENSG00000170037|CNTROB	-0.22388135	3.48838e-08	AD	Control	160
ENSG00000215251|FASTKD5	0.249204956	2.11331e-08	AD	Control	160
ENSG00000145945|FAM50B	0.074498659	8.12616e-06	AD	Control	160
ENSG00000168994|PXDC1	0.403261207	3.56802e-08	AD	Control	160
ENSG00000126010|GRPR	-0.492168999	8.33103e-07	AD	Control	160
ENSG00000101200|AVP	-0.558815095	6.02575e-07	AD	Control	160
ENSG00000137266|SLC22A23	0.080750016	1.0988e-05	AD	Control	160
ENSG00000138080|EMILIN1	0.209463858	3.28455e-06	AD	Control	160
ENSG00000171843|MLLT3	0.24416638	8.61862e-10	AD	Control	160
ENSG00000125901|MRPS26	-0.13788043	7.88325e-07	AD	Control	160
ENSG00000186312|CA5BP1	0.115217471	6.78691e-06	AD	Control	160
ENSG00000147003|CLTRN	-0.22131546	3.97831e-06	AD	Control	160
ENSG00000145685|LHFPL2	0.267842739	7.17529e-07	AD	Control	160
ENSG00000282034|AC106886.5	0.033542923	2.22723e-05	AD	Control	160
ENSG00000182070|OR52A1	-0.069473285	1.11757e-05	AD	Control	160
ENSG00000137274|BPHL	-0.114135004	1.34584e-06	AD	Control	160
ENSG00000205502|C2CD4B	0.151607591	1.67998e-05	AD	Control	160
ENSG00000273897|AC211476.3	-0.302478387	1.06929e-05	AD	Control	160
ENSG00000169957|ZNF768	0.061052495	1.74449e-05	AD	Control	160
ENSG00000178462|TUBAL3	0.625429724	4.09785e-07	AD	Control	160
ENSG00000087842|PIR	0.051398855	2.15388e-05	AD	Control	160
ENSG00000178473|UCN3	-0.429049726	9.53118e-06	AD	Control	160
