gene_name,ensembl_id,official_symbol,is_upregulated_in_AD,brain_region,study,quality_assessment
KCNH4,ENSG00000089558,KCNH4,False,Parietal Lobe,Guennewig_et_al,1.9
NSF,ENSG00000073969,NSF,False,Parietal Lobe,Guennewig_et_al,1.9
DCTN1-AS1,ENSG00000237737,DCTN1-AS1,False,Parietal Lobe,Guennewig_et_al,1.9
STMN2,ENSG00000104435,STMN2,False,Parietal Lobe,Guennewig_et_al,1.9
RAB3A,ENSG00000105649,RAB3A,False,Parietal Lobe,Guennewig_et_al,1.9
H2BC15,ENSG00000233822,H2BC15,False,Parietal Lobe,Guennewig_et_al,1.9
RCAN2,ENSG00000172348,RCAN2,False,Parietal Lobe,Guennewig_et_al,1.9
HAPLN4,ENSG00000187664,HAPLN4,False,Parietal Lobe,Guennewig_et_al,1.9
VIPR2,ENSG00000106018,VIPR2,False,Parietal Lobe,Guennewig_et_al,1.9
GAD1,ENSG00000128683,GAD1,False,Parietal Lobe,Guennewig_et_al,1.9
ATP1B1,ENSG00000143153,ATP1B1,False,Parietal Lobe,Guennewig_et_al,1.9
TUBA1A,ENSG00000167552,TUBA1A,False,Parietal Lobe,Guennewig_et_al,1.9
PNMA3,ENSG00000183837,PNMA3,False,Parietal Lobe,Guennewig_et_al,1.9
ASAH2B,ENSG00000204147,ASAH2B,False,Parietal Lobe,Guennewig_et_al,1.9
RBM3,ENSG00000102317,RBM3,False,Parietal Lobe,Guennewig_et_al,1.9
GABRD,ENSG00000187730,GABRD,False,Parietal Lobe,Guennewig_et_al,1.9
MDH1B,ENSG00000138400,MDH1B,False,Parietal Lobe,Guennewig_et_al,1.9
CPNE4,ENSG00000196353,CPNE4,False,Parietal Lobe,Guennewig_et_al,1.9
GABRA1,ENSG00000022355,GABRA1,False,Parietal Lobe,Guennewig_et_al,1.9
RPS26,ENSG00000197728,RPS26,False,Parietal Lobe,Guennewig_et_al,1.9
KDM7A-DT,ENSG00000260231,KDM7A-DT,False,Parietal Lobe,Guennewig_et_al,1.9
PCP4L1,ENSG00000248485,PCP4L1,False,Parietal Lobe,Guennewig_et_al,1.9
NRN1,ENSG00000124785,NRN1,False,Parietal Lobe,Guennewig_et_al,1.9
RASGRF1,ENSG00000058335,RASGRF1,False,Parietal Lobe,Guennewig_et_al,1.9
EIF5A2,ENSG00000163577,EIF5A2,False,Parietal Lobe,Guennewig_et_al,1.9
GAD2,ENSG00000136750,GAD2,False,Parietal Lobe,Guennewig_et_al,1.9
ENSG00000260391,ENSG00000260391,,False,Parietal Lobe,Guennewig_et_al,1.9
KYAT3,ENSG00000137944,KYAT3,False,Parietal Lobe,Guennewig_et_al,1.9
MDH1,ENSG00000014641,MDH1,False,Parietal Lobe,Guennewig_et_al,1.9
SCG2,ENSG00000171951,SCG2,False,Parietal Lobe,Guennewig_et_al,1.9
RAB3C,ENSG00000152932,RAB3C,False,Parietal Lobe,Guennewig_et_al,1.9
LINC02389,ENSG00000255693,LINC02389,False,Parietal Lobe,Guennewig_et_al,1.9
CPLX1,ENSG00000168993,CPLX1,False,Parietal Lobe,Guennewig_et_al,1.9
NAPB,ENSG00000125814,NAPB,False,Parietal Lobe,Guennewig_et_al,1.9
ENTPD3,ENSG00000168032,ENTPD3,False,Parietal Lobe,Guennewig_et_al,1.9
SCG5,ENSG00000281931,SCG5,False,Parietal Lobe,Guennewig_et_al,1.9
ANKRD34C,ENSG00000235711,ANKRD34C,False,Parietal Lobe,Guennewig_et_al,1.9
PDE10A,ENSG00000112541,PDE10A,False,Parietal Lobe,Guennewig_et_al,1.9
ALDH1A3,ENSG00000184254,ALDH1A3,False,Parietal Lobe,Guennewig_et_al,1.9
CHGB,ENSG00000089199,CHGB,False,Parietal Lobe,Guennewig_et_al,1.9
CIRBP,ENSG00000099622,CIRBP,False,Parietal Lobe,Guennewig_et_al,1.9
OLFM3,ENSG00000118733,OLFM3,False,Parietal Lobe,Guennewig_et_al,1.9
LGI2,ENSG00000153012,LGI2,False,Parietal Lobe,Guennewig_et_al,1.9
COL25A1,ENSG00000188517,COL25A1,False,Parietal Lobe,Guennewig_et_al,1.9
NME1,ENSG00000239672,NME1,False,Parietal Lobe,Guennewig_et_al,1.9
NRSN1,ENSG00000152954,NRSN1,False,Parietal Lobe,Guennewig_et_al,1.9
FARSB,ENSG00000116120,FARSB,False,Parietal Lobe,Guennewig_et_al,1.9
KCNAB3,ENSG00000170049,KCNAB3,False,Parietal Lobe,Guennewig_et_al,1.9
RCOR2,ENSG00000167771,RCOR2,False,Parietal Lobe,Guennewig_et_al,1.9
ATP6V1E1,ENSG00000131100,ATP6V1E1,False,Parietal Lobe,Guennewig_et_al,1.9
DCLK1,ENSG00000133083,DCLK1,False,Parietal Lobe,Guennewig_et_al,1.9
SERPINI1,ENSG00000163536,SERPINI1,False,Parietal Lobe,Guennewig_et_al,1.9
KCNIP4,ENSG00000281758,KCNIP4,False,Parietal Lobe,Guennewig_et_al,1.9
CLEC2L,ENSG00000236279,CLEC2L,False,Parietal Lobe,Guennewig_et_al,1.9
RNU2-2P,ENSG00000222328,RNU2-2P,False,Parietal Lobe,Guennewig_et_al,1.9
GABRG2,ENSG00000113327,GABRG2,False,Parietal Lobe,Guennewig_et_al,1.9
BEX4,ENSG00000102409,BEX4,False,Parietal Lobe,Guennewig_et_al,1.9
RELL2,ENSG00000164620,RELL2,False,Parietal Lobe,Guennewig_et_al,1.9
OPN3,ENSG00000054277,OPN3,False,Parietal Lobe,Guennewig_et_al,1.9
HPRT1,ENSG00000165704,HPRT1,False,Parietal Lobe,Guennewig_et_al,1.9
GABRB2,ENSG00000145864,GABRB2,False,Parietal Lobe,Guennewig_et_al,1.9
NRIP3,ENSG00000175352,NRIP3,False,Parietal Lobe,Guennewig_et_al,1.9
TSPAN7,ENSG00000156298,TSPAN7,False,Parietal Lobe,Guennewig_et_al,1.9
SNX10,ENSG00000086300,SNX10,False,Parietal Lobe,Guennewig_et_al,1.9
HTR2A,ENSG00000102468,HTR2A,False,Parietal Lobe,Guennewig_et_al,1.9
INPP5F,ENSG00000198825,INPP5F,False,Parietal Lobe,Guennewig_et_al,1.9
OCIAD2,ENSG00000145247,OCIAD2,False,Parietal Lobe,Guennewig_et_al,1.9
ADAM23,ENSG00000114948,ADAM23,False,Parietal Lobe,Guennewig_et_al,1.9
DIRAS1,ENSG00000176490,DIRAS1,False,Parietal Lobe,Guennewig_et_al,1.9
GCNT4,ENSG00000176928,GCNT4,False,Parietal Lobe,Guennewig_et_al,1.9
NDUFA7,ENSG00000267855,NDUFA7,False,Parietal Lobe,Guennewig_et_al,1.9
ATP2B2,ENSG00000157087,ATP2B2,False,Parietal Lobe,Guennewig_et_al,1.9
TOX2,ENSG00000124191,TOX2,False,Parietal Lobe,Guennewig_et_al,1.9
ENSG00000260196,ENSG00000260196,,False,Parietal Lobe,Guennewig_et_al,1.9
NTNG1,ENSG00000162631,NTNG1,False,Parietal Lobe,Guennewig_et_al,1.9
LNCOC1,ENSG00000253741,LNCOC1,False,Parietal Lobe,Guennewig_et_al,1.9
PNKD,ENSG00000127838,PNKD,False,Parietal Lobe,Guennewig_et_al,1.9
SEZ6,ENSG00000063015,SEZ6,False,Parietal Lobe,Guennewig_et_al,1.9
NREP,ENSG00000134986,NREP,False,Parietal Lobe,Guennewig_et_al,1.9
C11orf87,ENSG00000185742,C11orf87,False,Parietal Lobe,Guennewig_et_al,1.9
ASNS,ENSG00000070669,ASNS,False,Parietal Lobe,Guennewig_et_al,1.9
CKMT1A,ENSG00000223572,CKMT1A,False,Parietal Lobe,Guennewig_et_al,1.9
FAM3C,ENSG00000196937,FAM3C,False,Parietal Lobe,Guennewig_et_al,1.9
STMN1,ENSG00000117632,STMN1,False,Parietal Lobe,Guennewig_et_al,1.9
LIN7B,ENSG00000104863,LIN7B,False,Parietal Lobe,Guennewig_et_al,1.9
CDK5R2,ENSG00000171450,CDK5R2,False,Parietal Lobe,Guennewig_et_al,1.9
ARSG,ENSG00000141337,ARSG,False,Parietal Lobe,Guennewig_et_al,1.9
ICA1,ENSG00000003147,ICA1,False,Parietal Lobe,Guennewig_et_al,1.9
RTN3,ENSG00000133318,RTN3,False,Parietal Lobe,Guennewig_et_al,1.9
FNDC5,ENSG00000160097,FNDC5,False,Parietal Lobe,Guennewig_et_al,1.9
ZDHHC23,ENSG00000184307,ZDHHC23,False,Parietal Lobe,Guennewig_et_al,1.9
GLRB,ENSG00000109738,GLRB,False,Parietal Lobe,Guennewig_et_al,1.9
CD200,ENSG00000091972,CD200,False,Parietal Lobe,Guennewig_et_al,1.9
B4GALT6,ENSG00000118276,B4GALT6,False,Parietal Lobe,Guennewig_et_al,1.9
VDAC1,ENSG00000213585,VDAC1,False,Parietal Lobe,Guennewig_et_al,1.9
PSMA5,ENSG00000143106,PSMA5,False,Parietal Lobe,Guennewig_et_al,1.9
C5orf22,ENSG00000082213,C5orf22,False,Parietal Lobe,Guennewig_et_al,1.9
MEF2C,ENSG00000081189,MEF2C,False,Parietal Lobe,Guennewig_et_al,1.9
SLC44A5,ENSG00000137968,SLC44A5,False,Parietal Lobe,Guennewig_et_al,1.9
FBXW7,ENSG00000109670,FBXW7,False,Parietal Lobe,Guennewig_et_al,1.9
MPC1,ENSG00000060762,MPC1,False,Parietal Lobe,Guennewig_et_al,1.9
VWA5B2,ENSG00000145198,VWA5B2,False,Parietal Lobe,Guennewig_et_al,1.9
SEC61A2,ENSG00000065665,SEC61A2,False,Parietal Lobe,Guennewig_et_al,1.9
PRMT8,ENSG00000111218,PRMT8,False,Parietal Lobe,Guennewig_et_al,1.9
PCYOX1L,ENSG00000145882,PCYOX1L,False,Parietal Lobe,Guennewig_et_al,1.9
COPG1,ENSG00000181789,COPG1,False,Parietal Lobe,Guennewig_et_al,1.9
SCG3,ENSG00000104112,SCG3,False,Parietal Lobe,Guennewig_et_al,1.9
HMOX2,ENSG00000277424,HMOX2,False,Parietal Lobe,Guennewig_et_al,1.9
PARM1,ENSG00000169116,PARM1,False,Parietal Lobe,Guennewig_et_al,1.9
FAHD2B,ENSG00000144199,FAHD2B,False,Parietal Lobe,Guennewig_et_al,1.9
GSTA4,ENSG00000170899,GSTA4,False,Parietal Lobe,Guennewig_et_al,1.9
GSS,ENSG00000100983,GSS,False,Parietal Lobe,Guennewig_et_al,1.9
SLC8A3,ENSG00000100678,SLC8A3,False,Parietal Lobe,Guennewig_et_al,1.9
CITED2,ENSG00000164442,CITED2,False,Parietal Lobe,Guennewig_et_al,1.9
FAM162A,ENSG00000114023,FAM162A,False,Parietal Lobe,Guennewig_et_al,1.9
UBLCP1,ENSG00000164332,UBLCP1,False,Parietal Lobe,Guennewig_et_al,1.9
FAR2,ENSG00000064763,FAR2,False,Parietal Lobe,Guennewig_et_al,1.9
HMGCS1,ENSG00000112972,HMGCS1,False,Parietal Lobe,Guennewig_et_al,1.9
FH,ENSG00000091483,FH,False,Parietal Lobe,Guennewig_et_al,1.9
ITFG1,ENSG00000129636,ITFG1,False,Parietal Lobe,Guennewig_et_al,1.9
SLC27A4,ENSG00000167114,SLC27A4,False,Parietal Lobe,Guennewig_et_al,1.9
TM7SF2,ENSG00000149809,TM7SF2,False,Parietal Lobe,Guennewig_et_al,1.9
ACP2,ENSG00000134575,ACP2,False,Parietal Lobe,Guennewig_et_al,1.9
HIGD1A,ENSG00000181061,HIGD1A,False,Parietal Lobe,Guennewig_et_al,1.9
NCR3LG1,ENSG00000188211,NCR3LG1,False,Parietal Lobe,Guennewig_et_al,1.9
POLR2K,ENSG00000147669,POLR2K,False,Parietal Lobe,Guennewig_et_al,1.9
DYNC2LI1,ENSG00000138036,DYNC2LI1,False,Parietal Lobe,Guennewig_et_al,1.9
ATL1,ENSG00000198513,ATL1,False,Parietal Lobe,Guennewig_et_al,1.9
NRXN3,ENSG00000021645,NRXN3,False,Parietal Lobe,Guennewig_et_al,1.9
BOLA3,ENSG00000163170,BOLA3,False,Parietal Lobe,Guennewig_et_al,1.9
TMEM14B,ENSG00000137210,TMEM14B,False,Parietal Lobe,Guennewig_et_al,1.9
YWHAZ,ENSG00000164924,YWHAZ,False,Parietal Lobe,Guennewig_et_al,1.9
EXTL2,ENSG00000162694,EXTL2,False,Parietal Lobe,Guennewig_et_al,1.9
MARCHF4,ENSG00000144583,MARCHF4,False,Parietal Lobe,Guennewig_et_al,1.9
TRAPPC1,ENSG00000170043,TRAPPC1,False,Parietal Lobe,Guennewig_et_al,1.9
SCARNA10,ENSG00000239002,SCARNA10,False,Parietal Lobe,Guennewig_et_al,1.9
COX5A,ENSG00000178741,COX5A,False,Parietal Lobe,Guennewig_et_al,1.9
ACTR10,ENSG00000131966,ACTR10,False,Parietal Lobe,Guennewig_et_al,1.9
CAPNS1,ENSG00000126247,CAPNS1,False,Parietal Lobe,Guennewig_et_al,1.9
DDX25,ENSG00000109832,DDX25,False,Parietal Lobe,Guennewig_et_al,1.9
HMGCLL1,ENSG00000146151,HMGCLL1,False,Parietal Lobe,Guennewig_et_al,1.9
NAA20,ENSG00000173418,NAA20,False,Parietal Lobe,Guennewig_et_al,1.9
MBTPS2,ENSG00000012174,MBTPS2,False,Parietal Lobe,Guennewig_et_al,1.9
SLC25A32,ENSG00000164933,SLC25A32,False,Parietal Lobe,Guennewig_et_al,1.9
MTCH2,ENSG00000285121,MTCH2,False,Parietal Lobe,Guennewig_et_al,1.9
PSMB2,ENSG00000126067,PSMB2,False,Parietal Lobe,Guennewig_et_al,1.9
MCTS1,ENSG00000232119,MCTS1,False,Parietal Lobe,Guennewig_et_al,1.9
PPP1R2,ENSG00000184203,PPP1R2,False,Parietal Lobe,Guennewig_et_al,1.9
SLC35A1,ENSG00000164414,SLC35A1,False,Parietal Lobe,Guennewig_et_al,1.9
FIBP,ENSG00000172500,FIBP,False,Parietal Lobe,Guennewig_et_al,1.9
NTN4,ENSG00000074527,NTN4,False,Parietal Lobe,Guennewig_et_al,1.9
MRPL3,ENSG00000114686,MRPL3,False,Parietal Lobe,Guennewig_et_al,1.9
STAM,ENSG00000136738,STAM,False,Parietal Lobe,Guennewig_et_al,1.9
BTF3L4,ENSG00000134717,BTF3L4,False,Parietal Lobe,Guennewig_et_al,1.9
TASP1,ENSG00000089123,TASP1,False,Parietal Lobe,Guennewig_et_al,1.9
COPS3,ENSG00000141030,COPS3,False,Parietal Lobe,Guennewig_et_al,1.9
PWP1,ENSG00000136045,PWP1,False,Parietal Lobe,Guennewig_et_al,1.9
MAP3K13,ENSG00000073803,MAP3K13,False,Parietal Lobe,Guennewig_et_al,1.9
MTMR7,ENSG00000003987,MTMR7,False,Parietal Lobe,Guennewig_et_al,1.9
PMS2,ENSG00000122512,PMS2,False,Parietal Lobe,Guennewig_et_al,1.9
FBXO9,ENSG00000112146,FBXO9,False,Parietal Lobe,Guennewig_et_al,1.9
ERLEC1,ENSG00000068912,ERLEC1,False,Parietal Lobe,Guennewig_et_al,1.9
BABAM2,ENSG00000158019,BABAM2,False,Parietal Lobe,Guennewig_et_al,1.9
PTP4A1,ENSG00000112245,PTP4A1,False,Parietal Lobe,Guennewig_et_al,1.9
RDH11,ENSG00000072042,RDH11,False,Parietal Lobe,Guennewig_et_al,1.9
SFMBT2,ENSG00000198879,SFMBT2,True,Parietal Lobe,Guennewig_et_al,1.9
PLEC,ENSG00000178209,PLEC,True,Parietal Lobe,Guennewig_et_al,1.9
PDE4DIP,ENSG00000178104,PDE4DIP,True,Parietal Lobe,Guennewig_et_al,1.9
KIAA0930,ENSG00000100364,KIAA0930,True,Parietal Lobe,Guennewig_et_al,1.9
ANKRD9,ENSG00000156381,ANKRD9,True,Parietal Lobe,Guennewig_et_al,1.9
MAF,ENSG00000178573,MAF,True,Parietal Lobe,Guennewig_et_al,1.9
ANO6,ENSG00000177119,ANO6,True,Parietal Lobe,Guennewig_et_al,1.9
PLXDC2,ENSG00000120594,PLXDC2,True,Parietal Lobe,Guennewig_et_al,1.9
ENSG00000277476,ENSG00000277476,,True,Parietal Lobe,Guennewig_et_al,1.9
GNA12,ENSG00000146535,GNA12,True,Parietal Lobe,Guennewig_et_al,1.9
ZNF516,ENSG00000101493,ZNF516,True,Parietal Lobe,Guennewig_et_al,1.9
SLC25A18,ENSG00000182902,SLC25A18,True,Parietal Lobe,Guennewig_et_al,1.9
LHFPL2,ENSG00000145685,LHFPL2,True,Parietal Lobe,Guennewig_et_al,1.9
KLF15,ENSG00000163884,KLF15,True,Parietal Lobe,Guennewig_et_al,1.9
LAMB2,ENSG00000172037,LAMB2,True,Parietal Lobe,Guennewig_et_al,1.9
ENSG00000272977,ENSG00000272977,,True,Parietal Lobe,Guennewig_et_al,1.9
MKNK2,ENSG00000099875,MKNK2,True,Parietal Lobe,Guennewig_et_al,1.9
RFX2,ENSG00000087903,RFX2,True,Parietal Lobe,Guennewig_et_al,1.9
BCAT2,ENSG00000105552,BCAT2,True,Parietal Lobe,Guennewig_et_al,1.9
NIBAN2,ENSG00000136830,NIBAN2,True,Parietal Lobe,Guennewig_et_al,1.9
LHX2,ENSG00000106689,LHX2,True,Parietal Lobe,Guennewig_et_al,1.9
NBPF8,ENSG00000270231,NBPF8,True,Parietal Lobe,Guennewig_et_al,1.9
RNASET2,ENSG00000026297,RNASET2,True,Parietal Lobe,Guennewig_et_al,1.9
HAP1,ENSG00000173805,HAP1,True,Parietal Lobe,Guennewig_et_al,1.9
NOTCH2,ENSG00000134250,NOTCH2,True,Parietal Lobe,Guennewig_et_al,1.9
ENSG00000277938,ENSG00000277938,,True,Parietal Lobe,Guennewig_et_al,1.9
PRICKLE4,ENSG00000124593,PRICKLE4,True,Parietal Lobe,Guennewig_et_al,1.9
PRDM16,ENSG00000142611,PRDM16,True,Parietal Lobe,Guennewig_et_al,1.9
PXDC1,ENSG00000168994,PXDC1,True,Parietal Lobe,Guennewig_et_al,1.9
SH3GL1P1,ENSG00000266777,SH3GL1P1,True,Parietal Lobe,Guennewig_et_al,1.9
NBPF26,ENSG00000273136,NBPF26,True,Parietal Lobe,Guennewig_et_al,1.9
SMIM3,ENSG00000256235,SMIM3,True,Parietal Lobe,Guennewig_et_al,1.9
MYOF,ENSG00000138119,MYOF,True,Parietal Lobe,Guennewig_et_al,1.9
TPD52L1,ENSG00000111907,TPD52L1,True,Parietal Lobe,Guennewig_et_al,1.9
DSE,ENSG00000111817,DSE,True,Parietal Lobe,Guennewig_et_al,1.9
ENSG00000279555,ENSG00000279555,,True,Parietal Lobe,Guennewig_et_al,1.9
TNFRSF10B,ENSG00000120889,TNFRSF10B,True,Parietal Lobe,Guennewig_et_al,1.9
INPP5D,ENSG00000168918,INPP5D,True,Parietal Lobe,Guennewig_et_al,1.9
TCIRG1,ENSG00000110719,TCIRG1,True,Parietal Lobe,Guennewig_et_al,1.9
PALLD,ENSG00000129116,PALLD,True,Parietal Lobe,Guennewig_et_al,1.9
ITPRIPL2,ENSG00000205730,ITPRIPL2,True,Parietal Lobe,Guennewig_et_al,1.9
ITPKB,ENSG00000143772,ITPKB,True,Parietal Lobe,Guennewig_et_al,1.9
FAM229A,ENSG00000225828,FAM229A,True,Parietal Lobe,Guennewig_et_al,1.9
FBLN1,ENSG00000077942,FBLN1,True,Parietal Lobe,Guennewig_et_al,1.9
HEBP2,ENSG00000051620,HEBP2,True,Parietal Lobe,Guennewig_et_al,1.9
GPR153,ENSG00000158292,GPR153,True,Parietal Lobe,Guennewig_et_al,1.9
OTULINL,ENSG00000145569,OTULINL,True,Parietal Lobe,Guennewig_et_al,1.9
TNFRSF1B,ENSG00000028137,TNFRSF1B,True,Parietal Lobe,Guennewig_et_al,1.9
